Cmoy;Cmin;Cmax;p;l_axe;l_cs;l_cr;e;l_enc;l_a;h;beta_enc;beta_a;l_bec;beta_bec;n_cs;nepp;Is
0.29156315130752847;-1.226853777018379;1.746400218134436;3.0;0.040906;0.023156;0.024751;0.002471;0.331744;0.023672;0.399885;0.084092;0.373995;0.001169;0.84608;3.0;1.0;0.524271
3.707921129268743;2.383718476788992;5.315346349738038;10.0;0.061742;0.039183;0.091237;0.007771;0.264373;0.015046;0.205609;0.081654;0.775172;0.006254;0.644107;24.0;1.0;0.224271
0.10690860119589862;-78.72513740390661;78.89479147498434;9.0;0.02218;0.071937;0.076789;0.002853;0.027687;0.042291;0.101003;0.722084;0.156052;0.003328;0.083733;2.0;1.0;0.808557
0.3087476569671589;0.2063919779243588;0.4140179418655076;7.0;0.060893;0.095698;0.062793;0.008655;0.051316;0.049094;0.049225;0.109373;0.103271;0.001945;0.073561;28.0;2.0;0.22514
0.03016365479694172;-0.1931348826825978;0.251379689622548;9.0;0.010154;0.096232;0.047061;0.009657;0.041638;0.014882;1.410256;0.497816;0.087189;0.004801;0.086428;1.0;1.0;0.21383
4.533558026284915;-40.4440508042751;49.44949192560239;10.0;0.069785;0.090748;0.026194;0.001594;0.276765;0.007037;0.603702;0.22225;0.792401;0.007476;0.123934;1.0;1.0;2.38626
0.4449124231953767;0.02448707252957321;0.8865016838990346;7.0;0.020052;0.013672;0.012266;0.001768;0.396051;0.010372;0.603343;0.386379;0.051491;0.009905;0.18758;37.0;2.0;0.196878
0.8413650036917125;0.4189550594853109;1.262155420640909;5.0;0.035332;0.035;0.004269;0.009752;0.20959;0.043274;1.321768;0.640698;0.096164;0.008752;0.427114;6.0;2.0;0.445934
17.08509820079624;-209.2900439022371;254.6569910908648;3.0;0.064168;0.065161;0.024975;0.003991;0.086473;0.013247;1.365402;0.667138;0.074241;0.004848;0.309219;1.0;1.0;119.400828
0.7318292822794217;-7.367972074587312;8.734281805457156;2.0;0.023122;0.084876;0.08212;0.009859;0.148963;0.035988;1.298905;0.459174;0.069937;0.007363;0.698955;6.0;3.0;0.35939
0.5899130026547672;0.4877126282029091;0.6968071083295447;4.0;0.05016;0.042991;0.02091;0.001579;0.237078;0.016;0.025874;0.053953;0.400969;0.004222;0.105023;90.0;2.0;0.199692
1.5655030935091379;1.432546737370469;1.695821744212435;8.0;0.01873;0.067743;0.034239;0.008588;0.087866;0.006217;0.409427;0.543315;0.363269;0.007456;0.236761;24.0;1.0;0.578243
0.14275300403307645;-16.8918775479281;17.09868171666861;9.0;0.019818;0.089468;0.016305;0.004155;0.080951;0.039187;1.462069;0.410082;0.221426;0.000438;0.384846;1.0;1.0;0.304317
12.167919918621621;12.05560108621587;12.26836162165255;5.0;0.048558;0.020154;0.012219;0.007614;0.038562;0.035004;0.221506;0.265334;0.805086;0.001952;0.500609;2.0;3.0;7.920045
5.098194488849837;-5.548573474901226;15.58270341108657;2.0;0.033374;0.095216;0.024377;0.00078;0.181323;0.009037;0.655394;0.107348;0.132685;0.005562;0.546581;12.0;1.0;6.008958
9.863177276407672;9.002762852028422;12.05776720509812;2.0;0.020342;0.055565;0.07729;0.008016;0.25313;0.033241;0.028675;0.434021;0.435009;0.00872;0.844455;21.0;1.0;33.873276
10.97250763679077;9.248257307182453;12.79615179772748;2.0;0.053595;0.079133;0.054015;0.003326;0.129736;0.008925;0.041821;0.393874;0.400047;0.006162;0.837002;4.0;2.0;85.867316
15.144775430585053;11.89068905804231;18.13919169557326;5.0;0.013119;0.096867;0.059899;0.001215;0.348514;0.010873;1.045458;0.186538;0.421078;0.002656;0.674389;6.0;3.0;0.978419
0.12907873899889463;-3.668978967333095;3.91414173644972;10.0;0.066285;0.064202;0.002619;0.005289;0.077085;0.012354;1.490953;0.390178;0.132327;0.005927;0.396977;1.0;1.0;0.291881
13.800111022371823;-1425.677342478794;1455.149841588815;6.0;0.063402;0.086198;0.090562;0.004577;0.212888;0.025006;1.358083;0.470525;0.199925;0.005686;0.111641;5.0;1.0;2.116335
8.924206702070624;5.900462434481175;11.32649026766634;5.0;0.049817;0.063911;0.026243;0.005345;0.117634;0.036414;0.762847;0.070726;0.238124;0.001813;0.689902;7.0;1.0;2.874026
12.015330221431807;-2.683549037205355;25.27563553467407;3.0;0.054778;0.096838;0.083155;0.009759;0.257387;0.012054;0.192469;0.581155;0.337447;0.00821;0.675104;14.0;1.0;9.075907
4.668299696742359;3.925232175992751;5.401633623680717;7.0;0.029219;0.010189;0.087954;0.004222;0.187648;0.017564;0.824776;0.378819;0.23298;0.009577;0.925324;14.0;2.0;0.218454
5.3619522071834105;-104.2235115723484;114.6696042448187;10.0;0.024876;0.044308;0.093392;0.004173;0.336972;0.016933;1.217464;0.456995;0.128659;0.008935;0.346767;1.0;1.0;5.904786
4.658699175747059;-33.83523715518427;45.62918574250952;8.0;0.055181;0.087387;0.086709;0.00188;0.306536;0.007408;0.654325;0.711302;0.158853;0.007716;0.884737;15.0;1.0;0.494403
2.499667803786892;2.188566912751105;2.796288998644578;6.0;0.011018;0.022877;0.05125;0.004942;0.100732;0.038566;0.228746;0.138501;0.580524;0.000949;0.507186;34.0;2.0;0.123989
3.384826684550969;-119.0755461518201;124.7964326085346;4.0;0.045208;0.015342;0.065658;0.006242;0.093378;0.046645;0.525107;0.878937;0.055044;0.002327;0.060388;1.0;1.0;46.13149
15.052993994990128;-1.819872571923419;38.24699873137782;9.0;0.04646;0.035026;0.092452;0.003167;0.216817;0.041483;0.03301;0.494831;0.143261;0.00386;0.378988;61.0;1.0;6.242876
1.4980767765875527;-340.0732907319566;343.5306467974499;2.0;0.016211;0.014519;0.061064;0.000859;0.132605;0.020811;0.664982;0.806397;0.074076;0.00802;0.054326;17.0;2.0;0.964363
0.9457582326738789;0.8890577978757275;1.004586652914451;8.0;0.05407;0.087868;0.018941;0.008408;0.175744;0.011091;1.422193;0.869333;0.079264;0.004298;0.651272;9.0;2.0;0.298561
9.580015906207139;-19.82015964080304;39.37113401214079;9.0;0.057934;0.037336;0.034799;0.005735;0.133319;0.040436;0.359228;0.451163;0.176637;0.008676;0.300523;2.0;1.0;15.897303
7.359340946545387;-306.2415999942629;325.3170743296201;6.0;0.018946;0.069804;0.038296;0.001213;0.391384;0.042934;1.318361;0.636677;0.282282;0.008044;0.602892;30.0;1.0;0.208615
4.919922003270164;4.417072052048177;5.561667987945598;7.0;0.026858;0.083134;0.051638;0.005526;0.318342;0.01257;0.161673;0.312835;0.46613;0.008233;0.595236;52.0;1.0;0.608548
1.1198337073622446;-18.90627520573392;21.18019003289707;2.0;0.060684;0.03367;0.067112;0.006047;0.372322;0.014966;0.43243;0.288645;0.210384;0.006994;0.17914;5.0;3.0;0.702242
2.3454007337114673;-161.625612231466;166.856178242362;4.0;0.026147;0.06041;0.073579;0.009529;0.278759;0.032733;1.359195;0.856327;0.086146;0.003164;0.344521;7.0;1.0;1.394305
13.8822899006819;12.81652978375818;14.88072288573919;5.0;0.056609;0.055018;0.025923;0.00733;0.217511;0.010439;0.244517;0.380507;0.14641;0.000941;0.148467;5.0;2.0;26.180939
16.002582404074474;15.54101339123436;16.53692110493775;9.0;0.0387;0.092832;0.086667;0.008436;0.137034;0.016135;0.074088;0.255693;0.743198;0.005483;0.392679;1.0;1.0;84.859946
1.0071666551599021;-28.57457003154713;30.78810495975619;3.0;0.064095;0.023353;0.024309;0.003188;0.207708;0.033932;0.077496;0.663795;0.069373;0.006409;0.071681;114.0;1.0;0.935589
2.376670413100902;0.8214836549835351;3.863421872571493;5.0;0.028626;0.088164;0.021978;0.004326;0.217039;0.046813;0.777788;0.456989;0.115774;0.008328;0.429849;4.0;3.0;1.080765
0.5508108749277177;-1.747600062690716;2.847976008509332;2.0;0.016633;0.046275;0.039425;0.007473;0.124645;0.017968;1.196048;0.755218;0.111327;0.001414;0.625827;18.0;3.0;0.131764
0.02590789521505249;-2.140785667272553;2.161602730798583;5.0;0.04607;0.071498;0.068623;0.005098;0.072904;0.037904;0.155488;0.282342;0.102357;0.002991;0.792863;2.0;1.0;0.154742
0.1180415737788325;-0.07387504332098885;0.3078646628598877;9.0;0.041502;0.061157;0.011996;0.00761;0.253948;0.032186;0.158176;0.314795;0.153415;0.006469;0.364122;3.0;1.0;0.855138
1.8386241836723634;1.045605044952895;2.675419400634118;8.0;0.040946;0.044072;0.034858;0.007131;0.376426;0.041461;0.906488;0.404666;0.092778;0.006502;0.535375;12.0;2.0;0.314525
1.9046515455970996;1.088068151740892;2.682992071180093;10.0;0.060175;0.012699;0.047257;0.007712;0.307353;0.007725;0.136656;0.706713;0.240915;0.005397;0.725242;15.0;1.0;1.421392
8.873255366719214;4.900223960827601;12.95118923806292;10.0;0.011836;0.005916;0.071889;0.006031;0.338622;0.015253;1.27849;0.454167;0.082068;0.003277;0.368427;25.0;1.0;1.216627
1.8750992035509193;-7.721906624163058;11.39177394061646;9.0;0.016915;0.031159;0.053913;0.004775;0.109507;0.026309;0.671379;0.538786;0.197313;0.004852;0.642282;1.0;1.0;4.552239
